,Unnamed: 0,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Year_of_Sales,Hit
3268,5634,Ultimate Fighting Championship: Throwdown,PS2,2002.0,Fighting,Ubisoft,0.16,0.12,0.0,0.04,68.0,19.0,8.0,8.0,Opus,T,14.0,0
3269,5638,Disney's Extreme Skate Adventure,PS2,2003.0,Sports,Activision,0.16,0.12,0.0,0.04,78.0,15.0,8.3,12.0,Toys for Bob,E,13.0,0
3270,5640,Prey,X360,2006.0,Shooter,Take-Two Interactive,0.27,0.03,0.0,0.03,79.0,80.0,7.3,117.0,Venom Games,M,10.0,0
3271,5644,Shaun White Snowboarding,PSP,2008.0,Sports,Ubisoft,0.26,0.03,0.0,0.03,70.0,5.0,7.5,4.0,Ubisoft,E10+,8.0,0
3272,5646,Folklore,PS3,2007.0,Role-Playing,Sony Computer Entertainment,0.2,0.04,0.05,0.03,75.0,55.0,8.2,145.0,"Game Republic, JapanStudio",T,9.0,0
3273,5648,Murdered: Soul Suspect,PS4,2014.0,Action,Square Enix,0.09,0.16,0.02,0.05,59.0,60.0,6.9,310.0,Airtight Games,M,2.0,0
3274,5649,The Darkness II,PS3,2012.0,Shooter,Take-Two Interactive,0.14,0.13,0.0,0.05,79.0,28.0,7.6,127.0,Digital Extremes,M,4.0,0
3275,5650,NBA 2K3,XB,2002.0,Sports,Sega,0.24,0.07,0.0,0.01,87.0,15.0,7.9,9.0,Visual Concepts,E,14.0,0
3276,5659,NFL Fever 2004,XB,2003.0,Sports,Microsoft Game Studios,0.24,0.07,0.0,0.01,74.0,29.0,8.8,16.0,Microsoft Game Studios,E,13.0,0
3277,5662,FIFA Street 3,X360,2008.0,Sports,Electronic Arts,0.14,0.14,0.0,0.03,63.0,48.0,6.9,18.0,EA Canada,E,8.0,0
3278,5665,Test Drive Unlimited,X360,2006.0,Racing,Atari,0.23,0.04,0.02,0.02,82.0,69.0,8.0,86.0,Eden Studios,E10+,10.0,0
3279,5666,Marvel Nemesis: Rise of the Imperfects,PSP,2005.0,Fighting,Electronic Arts,0.29,0.0,0.0,0.02,58.0,15.0,8.7,30.0,EA Canada,T,11.0,0
3280,5669,Kingdom Under Fire: The Crusaders,XB,2004.0,Strategy,Deep Silver,0.24,0.07,0.0,0.01,81.0,50.0,7.9,31.0,Phantagram,M,12.0,0
3281,5671,Clive Barker's Jericho,X360,2007.0,Shooter,Codemasters,0.28,0.01,0.0,0.02,63.0,46.0,7.4,70.0,"Mercury Steam, Alchemic Productions",M,9.0,0
3282,5675,Romance of the Three Kingdoms VII,PS2,2000.0,Strategy,Tecmo Koei,0.08,0.06,0.16,0.02,72.0,10.0,8.7,11.0,Koei,E,16.0,0
3283,5677,Fable III,PC,2011.0,Role-Playing,Microsoft Game Studios,0.1,0.17,0.0,0.05,75.0,39.0,5.4,555.0,Lionhead Studios,M,5.0,0
3284,5679,"Monsters, Inc.",PS2,2002.0,Adventure,Sony Computer Entertainment,0.15,0.12,0.0,0.04,52.0,15.0,7.2,10.0,Artificial Mind and Movement,E,14.0,0
3285,5680,DJ Hero,PS2,2009.0,Misc,Activision,0.1,0.02,0.0,0.2,87.0,4.0,6.4,5.0,FreeStyleGames,T,7.0,0
3286,5681,Lord of Arcana,PSP,2010.0,Role-Playing,Square Enix,0.07,0.04,0.17,0.03,53.0,45.0,5.5,21.0,Access Games,M,6.0,0
3287,5682,Phineas and Ferb: Across the 2nd Dimension,PS3,2011.0,Action,Disney Interactive Studios,0.15,0.11,0.0,0.05,63.0,13.0,6.6,9.0,High Impact Games,E10+,5.0,0
3288,5684,Tekken 6,PSP,2009.0,Fighting,Namco Bandai Games,0.15,0.03,0.1,0.03,82.0,39.0,8.2,68.0,"Namco Bandai Games America, Namco Bandai Games",T,7.0,0
3289,5686,Dynasty Warriors 4 Empires,PS2,2004.0,Action,Tecmo Koei,0.0,0.0,0.32,0.0,71.0,29.0,8.8,19.0,Omega Force,T,12.0,0
3290,5687,Shenmue II,XB,2002.0,Adventure,Microsoft Game Studios,0.22,0.08,0.0,0.01,80.0,31.0,9.3,96.0,Sega AM2,T,14.0,0
3291,5688,Crash of the Titans,X360,2007.0,Action,Vivendi Games,0.27,0.02,0.0,0.02,65.0,25.0,6.3,39.0,Radical Entertainment,E10+,9.0,0
3292,5692,Rugby World Cup 2011,PS3,2011.0,Sports,505 Games,0.0,0.24,0.0,0.07,50.0,12.0,5.6,7.0,HB Studios Multimedia,E,5.0,0
3293,5694,F1 Race Stars,PS3,2012.0,Racing,Codemasters,0.06,0.19,0.0,0.06,61.0,27.0,5.6,34.0,Codemasters,E,4.0,0
3294,5695,Overlord II,PS3,2009.0,Action,Codemasters,0.11,0.15,0.0,0.06,72.0,42.0,7.6,24.0,Triumph Studios,T,7.0,0
3295,5699,BlazBlue: Continuum Shift,X360,2010.0,Fighting,PQube,0.23,0.04,0.02,0.02,85.0,32.0,8.7,26.0,Arc System Works,T,6.0,0
3296,5700,MLB 07: The Show,PS3,2007.0,Sports,Sony Computer Entertainment,0.29,0.0,0.0,0.02,77.0,30.0,7.5,17.0,SCEA San Diego Studios,E,9.0,0
3297,5701,Crash Nitro Kart,XB,2003.0,Racing,Vivendi Games,0.24,0.07,0.0,0.01,70.0,14.0,8.9,16.0,Vicarious Visions,E,13.0,0
3298,5702,Etrian Odyssey III: The Drowned City,DS,2010.0,Role-Playing,Atlus,0.12,0.0,0.19,0.01,77.0,23.0,8.0,21.0,Atlus,E10+,6.0,0
3299,5703,Batman: Arkham Origins,PC,2013.0,Action,Warner Bros. Interactive Entertainment,0.13,0.16,0.0,0.02,74.0,17.0,7.5,1170.0,Iron Galaxy Studios,T,3.0,0
3300,5705,Harry Potter and the Half-Blood Prince,X360,2009.0,Action,Electronic Arts,0.17,0.11,0.0,0.03,64.0,38.0,6.8,11.0,EA Bright Light,E10+,7.0,0
3301,5707,Fishing Master,Wii,2007.0,Misc,Konami Digital Entertainment,0.29,0.0,0.0,0.02,58.0,9.0,8.1,9.0,Hudson Soft,E,9.0,0
3302,5708,Madden NFL 2004,GBA,2003.0,Sports,Electronic Arts,0.22,0.08,0.0,0.01,70.0,9.0,6.6,5.0,BudCat,E,13.0,0
3303,5715,NBA Inside Drive 2003,XB,2002.0,Sports,Microsoft Game Studios,0.23,0.07,0.0,0.01,72.0,21.0,7.8,12.0,High Voltage Software,E,14.0,0
3304,5716,FIFA Street,PS2,2005.0,Sports,Electronic Arts,0.15,0.12,0.0,0.04,59.0,29.0,7.9,52.0,EA Canada,E,11.0,0
3305,5717,Monster Lab,Wii,2008.0,Role-Playing,Eidos Interactive,0.27,0.02,0.0,0.02,73.0,11.0,8.4,14.0,Backbone Entertainment,E10+,8.0,0
3306,5718,Fate/Extra,PSP,2010.0,Role-Playing,Marvelous Interactive,0.18,0.01,0.1,0.03,58.0,10.0,8.1,39.0,"Image Epoch, Imageepoch",T,6.0,0
3307,5719,Drakengard 3,PS3,2013.0,Role-Playing,Square Enix,0.1,0.0,0.19,0.02,61.0,33.0,7.7,237.0,Access Games,M,3.0,0
3308,5720,Catherine,X360,2011.0,Adventure,Deep Silver,0.2,0.06,0.03,0.02,82.0,39.0,7.9,153.0,Atlus,M,5.0,0
3309,5726,The Matrix: Path of Neo,XB,2005.0,Action,Atari,0.23,0.07,0.0,0.01,73.0,39.0,7.3,20.0,Shiny Entertainment,T,11.0,0
3310,5728,Bust-A-Move Universe,3DS,2011.0,Puzzle,Square Enix,0.08,0.15,0.06,0.03,49.0,30.0,4.8,13.0,Arika,E,5.0,0
3311,5729,Mortal Kombat: Shaolin Monks,XB,2005.0,Action,Midway Games,0.23,0.07,0.0,0.01,78.0,37.0,6.6,19.0,Midway Studios - Los Angeles,M,11.0,0
3312,5730,Batman: Arkham Origins,WiiU,2013.0,Action,Warner Bros. Interactive Entertainment,0.19,0.09,0.0,0.03,68.0,5.0,7.4,127.0,Human Head Studios,T,3.0,0
3313,5732,Shin Megami Tensei: Devil Survivor 2,DS,2011.0,Role-Playing,Ghostlight,0.16,0.01,0.12,0.01,79.0,21.0,8.8,45.0,Atlus,T,5.0,0
3314,5735,Sonic Boom: Rise of Lyric,WiiU,2014.0,Action,Sega,0.19,0.09,0.0,0.03,32.0,28.0,3.6,587.0,Big Red Button Entertainment,E10+,2.0,0
3315,5737,The Settlers 7: Paths to a Kingdom,PC,2010.0,Strategy,Ubisoft,0.0,0.27,0.0,0.05,79.0,33.0,5.2,213.0,Blue Byte,E10+,6.0,0
3316,5738,WipEout Pulse,PSP,2007.0,Racing,Sony Computer Entertainment,0.13,0.12,0.0,0.06,82.0,40.0,8.6,31.0,Studio Liverpool,E10+,9.0,0
3317,5739,The Legend of Spyro: Dawn of the Dragon,X360,2008.0,Platform,Vivendi Games,0.16,0.12,0.0,0.03,62.0,35.0,7.2,26.0,Etranges Libellules,E10+,8.0,0
3318,5744,Fuel,X360,2009.0,Racing,Codemasters,0.09,0.18,0.0,0.04,66.0,45.0,7.0,45.0,Asobo Studio,E,7.0,0
3319,5746,Tropico 5,PS4,2015.0,Simulation,Kalypso Media,0.06,0.16,0.06,0.04,76.0,17.0,7.1,110.0,Haemimont,T,1.0,0
3320,5747,KISS Pinball,PS,2001.0,Action,Take-Two Interactive,0.17,0.12,0.0,0.02,26.0,7.0,3.8,8.0,Wildfire Studios,T,15.0,0
3321,5748,Brothers In Arms: Earned in Blood,XB,2005.0,Shooter,Ubisoft,0.23,0.07,0.0,0.01,85.0,41.0,8.6,25.0,Gearbox Software,M,11.0,0
3322,5749,LEGO Legends of Chima: Laval's Journey,3DS,2013.0,Adventure,Warner Bros. Interactive Entertainment,0.18,0.1,0.0,0.03,65.0,5.0,3.6,7.0,TT Games,E10+,3.0,0
3323,5753,Skylanders: SuperChargers,PS4,2015.0,Action,Activision,0.17,0.08,0.0,0.05,81.0,51.0,3.3,29.0,Vicarious Visions,E10+,1.0,0
3324,5756,Dark Void,X360,2010.0,Action,Capcom,0.19,0.09,0.0,0.03,59.0,69.0,6.0,61.0,Airtight Games,T,6.0,0
3325,5765,Manhunt 2,PSP,2007.0,Action,Take-Two Interactive,0.04,0.17,0.0,0.09,69.0,15.0,8.1,38.0,Rockstar London,M,9.0,0
3326,5766,Mega Man Maverick Hunter X,PSP,2005.0,Platform,Capcom,0.27,0.01,0.0,0.03,79.0,34.0,8.3,44.0,Capcom,E10+,11.0,0
3327,5770,Clash of the Titans,PS3,2010.0,Action,Namco Bandai Games,0.09,0.15,0.01,0.05,41.0,28.0,1.7,17.0,Game Republic,T,6.0,0
3328,5771,Mega Man Battle Network 2,GBA,2002.0,Action,Ubisoft,0.22,0.08,0.0,0.01,81.0,15.0,9.0,21.0,Capcom,E,14.0,0
3329,5772,Major League Baseball 2K8,PS3,2008.0,Sports,Bethesda Softworks,0.28,0.0,0.0,0.03,67.0,23.0,5.6,8.0,Kush Games,E,8.0,0
3330,5773,Pandora's Tower,Wii,2011.0,Role-Playing,Nintendo,0.11,0.1,0.08,0.02,73.0,48.0,8.0,99.0,Ganbarion,T,5.0,0
3331,5778,SimAnimals,Wii,2009.0,Simulation,Electronic Arts,0.14,0.13,0.0,0.03,58.0,13.0,2.1,35.0,Electronic Arts,E,7.0,0
3332,5779,Tiger Woods PGA Tour 06,X360,2005.0,Sports,Electronic Arts,0.28,0.0,0.0,0.02,71.0,36.0,7.4,8.0,EA Sports,E,11.0,0
3333,5782,Jonah Lomu Rugby Challenge,X360,2011.0,Sports,Home Entertainment Suppliers,0.09,0.19,0.0,0.03,73.0,14.0,6.0,8.0,Sidhe Interactive,E,5.0,0
3334,5784,Midway Arcade Treasures 2,XB,2004.0,Misc,Midway Games,0.24,0.05,0.0,0.01,74.0,38.0,7.4,7.0,Backbone Entertainment,M,12.0,0
3335,5787,NASCAR Thunder 2003,GC,2002.0,Racing,Electronic Arts,0.24,0.06,0.0,0.01,85.0,12.0,6.6,5.0,EA Sports,E,14.0,0
3336,5790,Mega Man Zero Collection,DS,2010.0,Platform,Capcom,0.17,0.01,0.11,0.02,78.0,15.0,8.9,39.0,"Inti, Inti Creates",E,6.0,0
3337,5793,Pro Evolution Soccer 2013,X360,2012.0,Sports,Konami Digital Entertainment,0.08,0.2,0.0,0.03,82.0,33.0,6.9,77.0,Konami,E,4.0,0
3338,5794,Star Wars Racer Revenge,PS2,2002.0,Racing,LucasArts,0.15,0.12,0.0,0.04,73.0,34.0,8.5,11.0,Rainbow Studios,E,14.0,0
3339,5796,NCAA Final Four 2002,PS2,2001.0,Sports,Sony Computer Entertainment,0.15,0.12,0.0,0.04,52.0,14.0,6.5,8.0,989 Sports,E,15.0,0
3340,5805,Blade II,PS2,2002.0,Action,Activision,0.15,0.12,0.0,0.04,49.0,21.0,6.1,14.0,Mucky Foot Productions,M,14.0,0
3341,5808,TRON: Evolution,X360,2010.0,Action,Disney Interactive Studios,0.24,0.05,0.0,0.02,58.0,51.0,6.0,41.0,Propaganda Games,T,6.0,0
3342,5811,Bruce Lee: Quest of the Dragon,XB,2002.0,Fighting,Universal Interactive,0.23,0.07,0.0,0.01,32.0,24.0,2.4,10.0,Ronin Entertainment,T,14.0,0
3343,5814,Disney's The Emperor's New Groove,PS,2000.0,Platform,Sony Computer Entertainment,0.17,0.12,0.0,0.02,66.0,8.0,7.2,6.0,Disney Interactive,E,16.0,0
3344,5815,Dragon Ball Z: Battle of Z,PS3,2014.0,Fighting,Namco Bandai Games,0.1,0.1,0.06,0.04,54.0,32.0,5.3,103.0,Artdink,T,2.0,0
3345,5817,Disney's Stitch: Experiment 626,PS2,2002.0,Action,Sony Computer Entertainment,0.15,0.12,0.0,0.04,59.0,17.0,7.8,4.0,High Voltage Software,E,14.0,0
3346,5820,Orphen: Scion of Sorcery,PS2,2000.0,Role-Playing,Activision,0.15,0.12,0.0,0.04,54.0,15.0,5.8,8.0,Shade,T,16.0,0
3347,5821,NBA Live 08,PSP,2007.0,Sports,Electronic Arts,0.28,0.0,0.0,0.02,73.0,11.0,6.2,5.0,EA Canada,E,9.0,0
3348,5822,Star Wars Episode III: Revenge of the Sith,DS,2005.0,Action,Ubisoft,0.25,0.03,0.0,0.02,73.0,22.0,7.8,19.0,Ubisoft,E10+,11.0,0
3349,5823,Ultimate Spider-Man,GBA,2005.0,Action,Activision,0.22,0.08,0.0,0.01,62.0,4.0,7.3,12.0,Vicarious Visions,E10+,11.0,0
3350,5824,Midtown Madness 3,XB,2003.0,Racing,Microsoft Game Studios,0.23,0.07,0.0,0.01,76.0,41.0,8.3,30.0,Digital Illusions,E,13.0,0
3351,5825,Shrek Swamp Kart Speedway,GBA,2002.0,Racing,TDK Mediactive,0.22,0.08,0.0,0.01,27.0,5.0,8.9,19.0,Prolific,E,14.0,0
3352,5827,Contra 4,DS,2007.0,Shooter,Konami Digital Entertainment,0.28,0.0,0.01,0.02,83.0,38.0,8.4,45.0,WayForward,T,9.0,0
3353,5831,Spyro: Attack of the Rhynocs,GBA,2003.0,Platform,Universal Interactive,0.22,0.08,0.0,0.01,72.0,13.0,7.5,15.0,Digital Eclipse,E,13.0,0
3354,5832,Monsters vs. Aliens,PS3,2009.0,Action,Activision,0.21,0.05,0.0,0.04,66.0,18.0,4.5,4.0,Beenox,E10+,7.0,0
3355,5834,NASCAR 2011: The Game,X360,2011.0,Racing,Activision,0.29,0.0,0.0,0.02,62.0,24.0,4.1,14.0,Eutechnyx,E,5.0,0
3356,5835,BlazBlue: Chrono Phantasma,PS3,2013.0,Fighting,Arc System Works,0.14,0.0,0.14,0.03,83.0,16.0,8.3,64.0,Arc System Works,T,3.0,0
3357,5838,Kingdoms of Amalur: Reckoning,PC,2012.0,Role-Playing,Electronic Arts,0.14,0.13,0.0,0.03,81.0,25.0,6.6,1097.0,Big Huge Games,M,4.0,0
3358,5840,Mario Party: Star Rush,3DS,2016.0,Misc,Nintendo,0.08,0.13,0.08,0.02,68.0,37.0,6.8,16.0,"Nintendo, Nd Cube",E,0.0,0
3359,5842,Burnout,GC,2002.0,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.01,78.0,18.0,7.9,18.0,Criterion Games,E,14.0,0
3360,5844,Chaos Legion,PS2,2003.0,Action,Capcom,0.15,0.12,0.0,0.04,65.0,34.0,8.2,58.0,Capcom,T,13.0,0
3361,5846,Charlie and the Chocolate Factory,GBA,2005.0,Adventure,Global Star,0.22,0.08,0.0,0.01,36.0,5.0,3.8,6.0,"High Voltage Software, Backbone Entertainment",E,11.0,0
3362,5847,Neopets: The Darkest Faerie,PS2,2005.0,Adventure,Sony Computer Entertainment,0.15,0.12,0.0,0.04,61.0,18.0,8.5,30.0,Idol Minds,E10+,11.0,0
3363,5849,Naruto Shippuden: Ultimate Ninja Storm 4,XOne,2016.0,Fighting,Namco Bandai Games,0.21,0.07,0.0,0.03,81.0,11.0,8.5,51.0,CyberConnect2,T,0.0,0
3364,5854,Batman: Arkham VR,PS4,2016.0,Action,Warner Bros. Interactive Entertainment,0.25,0.0,0.0,0.06,75.0,59.0,7.3,89.0,Rocksteady Studios,M,0.0,0
3365,5856,24: The Game,PS2,2006.0,Adventure,Sony Computer Entertainment,0.15,0.12,0.0,0.04,62.0,53.0,8.2,40.0,SCE Studio Cambridge,M,10.0,0
3366,5860,The King of Fighters XIII,PS3,2011.0,Fighting,Rising Star Games,0.17,0.06,0.04,0.03,77.0,26.0,8.2,76.0,SNK Playmore,T,5.0,0
3367,5865,Tom Clancy's Splinter Cell 3D,3DS,2011.0,Action,Ubisoft,0.14,0.07,0.07,0.02,53.0,32.0,5.5,26.0,Ubisoft,T,5.0,0
3368,5866,Magna Carta 2,X360,2009.0,Role-Playing,Banpresto,0.13,0.07,0.07,0.02,69.0,49.0,7.0,57.0,"Banpresto, SoftMax",T,7.0,0
3369,5869,Romance of the Three Kingdoms VIII,PS2,2002.0,Strategy,Tecmo Koei,0.05,0.04,0.19,0.01,77.0,14.0,8.9,17.0,Koei,E,14.0,0
3370,5873,F1 2013,X360,2013.0,Racing,Codemasters,0.01,0.27,0.0,0.02,79.0,29.0,6.6,33.0,Codemasters,E,3.0,0
3371,5877,Crazy Taxi: Catch a Ride,GBA,2003.0,Racing,THQ,0.21,0.08,0.0,0.01,48.0,14.0,5.9,8.0,Graphic State,E,13.0,0
3372,5879,Final Fantasy XI: Wings of the Goddess,X360,2007.0,Role-Playing,Square Enix,0.26,0.0,0.02,0.02,63.0,4.0,5.8,5.0,Square Enix,T,9.0,0
3373,5880,PowerUp Heroes,X360,2011.0,Fighting,Ubisoft,0.18,0.09,0.0,0.03,61.0,13.0,7.5,10.0,Ubisoft,E10+,5.0,0
3374,5883,Rayman 2: Revolution,PS2,2000.0,Platform,Ubisoft,0.15,0.11,0.0,0.04,90.0,16.0,8.2,42.0,Ubisoft,E,16.0,0
3375,5886,One Piece Unlimited Cruise SP,3DS,2011.0,Action,Namco Bandai Games,0.0,0.0,0.3,0.0,46.0,20.0,7.3,14.0,Bandai Namco Games,RP,5.0,0
3376,5887,Madden NFL 13,PSV,2012.0,Sports,Electronic Arts,0.28,0.0,0.0,0.02,63.0,6.0,7.3,38.0,EA Tiburon,E,4.0,0
3377,5888,Army Men: Air Attack 2,PS,2000.0,Action,3DO,0.17,0.11,0.0,0.02,74.0,8.0,5.3,4.0,3DO,T,16.0,0
3378,5890,Stranglehold,PS3,2007.0,Shooter,Midway Games,0.24,0.02,0.0,0.03,77.0,22.0,7.9,48.0,Midway,M,9.0,0
3379,5891,Pride FC: Fighting Championships,PS2,2003.0,Fighting,THQ,0.15,0.11,0.0,0.04,73.0,19.0,8.6,7.0,Anchor,M,13.0,0
3380,5892,Eternal Ring,PS2,2000.0,Role-Playing,Ubisoft,0.1,0.07,0.1,0.03,62.0,13.0,5.3,9.0,From Software,T,16.0,0
3381,5895,Resident Evil Archives: Resident Evil,Wii,2008.0,Action,Capcom,0.16,0.04,0.08,0.02,76.0,11.0,8.9,41.0,Capcom,M,8.0,0
3382,5896,Dynasty Warriors 6,X360,2007.0,Action,Tecmo Koei,0.15,0.06,0.06,0.02,60.0,42.0,7.4,22.0,Omega Force,T,9.0,0
3383,5897,Silent Hill: Shattered Memories,PSP,2010.0,Action,Konami Digital Entertainment,0.09,0.13,0.01,0.07,73.0,28.0,7.5,43.0,"Climax Group, Climax Studios",M,6.0,0
3384,5901,Dance Dance Revolution Universe 3,X360,2008.0,Simulation,Konami Digital Entertainment,0.28,0.0,0.0,0.02,65.0,6.0,7.7,7.0,Konami,E,8.0,0
3385,5902,Showdown: Legends of Wrestling,PS2,2004.0,Fighting,Acclaim Entertainment,0.15,0.11,0.0,0.04,55.0,24.0,6.1,7.0,Acclaim,T,12.0,0
3386,5903,Sword Art Online: Hollow Fragment,PSV,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.3,0.0,67.0,28.0,7.6,131.0,Bandai Namco Games,T,2.0,0
3387,5906,Full Spectrum Warrior,PS2,2005.0,Strategy,THQ,0.15,0.11,0.0,0.04,74.0,24.0,8.0,13.0,Pandemic Studios,M,11.0,0
3388,5908,The Sims 2: Pets,PS2,2006.0,Simulation,Electronic Arts,0.02,0.01,0.0,0.27,68.0,27.0,8.0,25.0,Maxis,T,10.0,0
3389,5918,Fist of the North Star: Ken's Rage 2,PS3,2012.0,Fighting,Tecmo Koei,0.0,0.0,0.3,0.0,49.0,19.0,7.0,19.0,"Koei, Omega Force",M,4.0,0
3390,5920,MLB SlugFest Loaded,PS2,2004.0,Sports,Midway Games,0.14,0.11,0.0,0.04,77.0,30.0,9.5,4.0,Point of View,T,12.0,0
3391,5923,Teenage Mutant Ninja Turtles,XB,2003.0,Action,Konami Digital Entertainment,0.22,0.06,0.0,0.01,56.0,22.0,8.4,9.0,Konami,E,13.0,0
3392,5924,Capcom Classics Collection Remixed,PSP,2006.0,Misc,Capcom,0.27,0.0,0.0,0.02,72.0,37.0,7.0,5.0,Digital Eclipse,T,10.0,0
3393,5925,1701 A.D.,PC,2006.0,Simulation,Deep Silver,0.0,0.25,0.0,0.04,79.0,30.0,8.3,38.0,Related Designs,E10+,10.0,0
3394,5926,Lego Star Wars: The Force Awakens,XOne,2016.0,Action,Warner Bros. Interactive Entertainment,0.14,0.13,0.0,0.02,76.0,11.0,7.0,18.0,TT Games,E10+,0.0,0
3395,5927,Little Deviants,PSV,2011.0,Platform,Sony Computer Entertainment,0.14,0.12,0.0,0.04,57.0,62.0,5.5,53.0,Bigbig Studios,E10+,5.0,0
3396,5928,Spider-Man 3,PSP,2007.0,Platform,Activision,0.01,0.23,0.0,0.05,52.0,7.0,7.4,9.0,Treyarch,T,9.0,0
3397,5929,AMF Bowling 2004,XB,2003.0,Sports,Mud Duck Productions,0.22,0.06,0.0,0.01,48.0,6.0,4.4,8.0,Unknown,RP,13.0,0
3398,5933,Radiant Historia,DS,2010.0,Role-Playing,Atlus,0.19,0.0,0.09,0.01,85.0,30.0,9.0,81.0,Atlus,E10+,6.0,0
3399,5934,Sorcery,PS3,2012.0,Action,Sony Computer Entertainment,0.14,0.11,0.0,0.05,70.0,52.0,7.3,57.0,The Workshop,E10+,4.0,0
3400,5937,Harry Potter and the Order of the Phoenix,X360,2007.0,Action,Electronic Arts,0.24,0.03,0.0,0.02,68.0,38.0,6.8,20.0,EA Games,E10+,9.0,0
3401,5938,Grandia II,PS2,2002.0,Role-Playing,Ubisoft,0.14,0.11,0.0,0.04,71.0,19.0,8.6,31.0,Game Arts,T,14.0,0
3402,5939,Shaun White Snowboarding: World Stage,Wii,2009.0,Sports,Ubisoft,0.24,0.03,0.0,0.02,72.0,33.0,8.7,30.0,Ubisoft,E,7.0,0
3403,5940,Spider-Man: Friend or Foe,X360,2007.0,Action,Activision,0.26,0.01,0.0,0.02,60.0,51.0,6.3,26.0,Next Level Games,E10+,9.0,0
3404,5941,Guitar Hero: Van Halen,X360,2009.0,Misc,Activision,0.16,0.1,0.0,0.03,57.0,34.0,5.8,17.0,"Neversoft Entertainment, Underground Development",T,7.0,0
3405,5943,Batman: The Brave and the Bold the Videogame,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.23,0.04,0.0,0.02,74.0,14.0,8.0,8.0,WayForward,E10+,6.0,0
3406,5944,The Sims 2,PC,2004.0,Simulation,Electronic Arts,0.02,0.24,0.0,0.04,90.0,61.0,8.8,676.0,Maxis,T,12.0,0
3407,5946,Need for Speed Underground,GBA,2003.0,Racing,Electronic Arts,0.21,0.08,0.0,0.01,77.0,9.0,8.2,25.0,Pocketeers,E,13.0,0
3408,5947,Def Jam Rapstar,X360,2010.0,Misc,Konami Digital Entertainment,0.25,0.02,0.0,0.02,74.0,36.0,5.4,9.0,"Terminal Reality, 4mm Games",T,6.0,0
3409,5950,Outlaw Golf,XB,2002.0,Sports,TDK Mediactive,0.22,0.06,0.0,0.01,72.0,23.0,6.9,9.0,Simon & Schuster,T,14.0,0
3410,5952,MySims SkyHeroes,Wii,2010.0,Action,Electronic Arts,0.16,0.1,0.0,0.03,67.0,9.0,5.2,5.0,Electronic Arts,E10+,6.0,0
3411,5953,Mini Ninjas,X360,2009.0,Action,Eidos Interactive,0.12,0.14,0.0,0.03,73.0,44.0,8.4,38.0,Io Interactive,E10+,7.0,0
3412,5959,NBA Street V3,GC,2005.0,Sports,Electronic Arts,0.23,0.06,0.0,0.01,88.0,36.0,8.4,16.0,EA Canada,E,11.0,0
3413,5961,WinBack: Covert Operations,PS2,2000.0,Shooter,Midas Interactive Entertainment,0.14,0.11,0.0,0.04,66.0,11.0,7.7,20.0,Omega Force,T,16.0,0
3414,5963,Syphon Filter: Dark Mirror,PSP,2006.0,Shooter,Sony Computer Entertainment,0.26,0.01,0.0,0.03,87.0,58.0,9.0,118.0,Sony Bend,M,10.0,0
3415,5966,Glory of Heracles,DS,2008.0,Role-Playing,Nintendo,0.19,0.0,0.08,0.01,69.0,23.0,7.3,18.0,Paon Corporation,E10+,8.0,0
3416,5968,Up,X360,2009.0,Action,THQ,0.2,0.07,0.0,0.03,61.0,18.0,6.8,6.0,Heavy Iron Studios,E10+,7.0,0
3417,5969,Modnation Racers: Road Trip,PSV,2012.0,Racing,Sony Computer Entertainment,0.15,0.09,0.0,0.04,62.0,51.0,6.4,69.0,SCEA,E,4.0,0
3418,5970,NBA Live 06,X360,2005.0,Sports,Electronic Arts,0.27,0.0,0.0,0.02,64.0,35.0,5.6,16.0,EA Canada,E,11.0,0
3419,5971,ExerBeat,Wii,2010.0,Sports,Namco Bandai Games,0.1,0.16,0.0,0.03,60.0,9.0,7.6,5.0,Namco Bandai Games,E,6.0,0
3420,5973,Need for Speed: Most Wanted,PC,2005.0,Racing,Electronic Arts,0.02,0.23,0.0,0.04,82.0,19.0,8.5,525.0,Black Box,T,11.0,0
3421,5977,Front Mission Evolved,PS3,2010.0,Shooter,Square Enix,0.09,0.06,0.11,0.03,58.0,42.0,6.0,30.0,Double Helix Games,T,6.0,0
3422,5978,Ultimate Marvel vs. Capcom 3,PSV,2011.0,Fighting,Capcom,0.17,0.08,0.0,0.04,80.0,48.0,7.7,93.0,Capcom,T,5.0,0
3423,5979,Little King's Story,Wii,2009.0,Strategy,Rising Star Games,0.14,0.1,0.02,0.02,87.0,50.0,8.8,86.0,Cing,T,7.0,0
3424,5982,Dynasty Warriors: Strikeforce,PS3,2009.0,Action,Tecmo Koei,0.11,0.07,0.07,0.03,64.0,27.0,7.3,15.0,Omega Force,T,7.0,0
3425,5986,NieR,X360,2010.0,Role-Playing,Square Enix,0.13,0.1,0.04,0.02,67.0,60.0,8.3,126.0,Cavia Inc.,M,6.0,0
